message,severity,attributes,tags,timestamp
[19:54:13] [[33mwarn[39m]: GEMINI_API_KEY is not defined. AI persona feature is disabled.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:13.538713130Z
[19:54:13] [[31merror[39m]: TitanBotError: Invalid level: 1001. Must be between 0 and 1000,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:13.542578850Z
    at getXpForLevel (file:///app/src/services/leveling.js:26:11),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:13.542583267Z
    at addXp (file:///app/src/services/xpSystem.js:58:34),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:13.542587196Z
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:13.542590132Z
    at async handleLeveling (file:///app/src/events/messageCreate.js:227:20),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:13.542593178Z
    at async Object.execute (file:///app/src/events/messageCreate.js:34:7),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:13.542596434Z
    at async TitanBot.safeExecute (file:///app/src/handlers/events.js:26:21),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:13.542599476Z
[19:54:52] [[31merror[39m]: TitanBotError: Invalid level: 1001. Must be between 0 and 1000,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:53.558281589Z
    at getXpForLevel (file:///app/src/services/leveling.js:26:11),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:53.558285222Z
    at addXp (file:///app/src/services/xpSystem.js:58:34),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:53.558290596Z
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:53.558293234Z
    at async handleLeveling (file:///app/src/events/messageCreate.js:227:20),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:53.558295928Z
    at async Object.execute (file:///app/src/events/messageCreate.js:34:7),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:53.558299621Z
    at async TitanBot.safeExecute (file:///app/src/handlers/events.js:26:21),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:54:53.558303336Z
[19:55:22] [[33mwarn[39m]: GEMINI_API_KEY is not defined. AI persona feature is disabled.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:55:23.556831775Z
[19:55:22] [[31merror[39m]: TitanBotError: Invalid level: 1001. Must be between 0 and 1000,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:55:23.556835124Z
    at getXpForLevel (file:///app/src/services/leveling.js:26:11),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:55:23.556838097Z
    at addXp (file:///app/src/services/xpSystem.js:58:34),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:55:23.556841064Z
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:55:23.556843938Z
    at async handleLeveling (file:///app/src/events/messageCreate.js:227:20),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:55:23.556846816Z
    at async Object.execute (file:///app/src/events/messageCreate.js:34:7),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:55:23.556849844Z
    at async TitanBot.safeExecute (file:///app/src/handlers/events.js:26:21),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""eac9c51c-e140-4962-ab07-e2e20d5d2f2b"",""replica"":""739aa95b-996f-4e1c-8f42-a2901ebcd895""}",2026-04-12T19:55:23.556852941Z
