message,severity,attributes,tags,timestamp
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Utils.js:7:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:37.662667417Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Manager.js:5:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:39.371503086Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/index.js:5:22),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:39.371635159Z
npm warn config production Use `--omit=dev` instead.,error,"{""level"":""error""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:41.272490370Z
,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:41.272496834Z
> titanbot-custom@2.0.0 start,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:41.272503658Z
> node src/app.js,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:41.272533718Z
,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:41.272540545Z
    at test (/app/node_modules/axios/dist/node/axios.cjs:3868:14),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710324225Z
    at factory (/app/node_modules/axios/dist/node/axios.cjs:3890:84),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710343106Z
    at getFetch (/app/node_modules/axios/dist/node/axios.cjs:4058:68),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710353083Z
    at Object.<anonymous> (/app/node_modules/axios/dist/node/axios.cjs:4063:1),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710362406Z
    at Module._compile (node:internal/modules/cjs/loader:1364:14),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710371336Z
    at Module._extensions..js (node:internal/modules/cjs/loader:1422:10),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710380813Z
    at Module.load (node:internal/modules/cjs/loader:1203:32),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710389059Z
    at Module._load (node:internal/modules/cjs/loader:1019:12),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710397310Z
[21:18:42] [[31merror[39m]: Error [ERR_REQUIRE_ESM]: require() of ES Module /app/node_modules/@exodus/bytes/encoding-lite.js from /app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710405711Z
Instead change the require of encoding-lite.js in /app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710415177Z
[21:18:42] [[31merror[39m]: TypeError: Cannot cancel a stream that already has a reader,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710613504Z
    at ReadableStream.cancel (/app/node_modules/web-streams-polyfill/dist/polyfill.js:4098:44),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710625699Z
    at /app/node_modules/axios/dist/node/axios.cjs:3901:10,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710633874Z
    at Object.<anonymous> (/app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js:2:41),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710825319Z
    at Object.<anonymous> (/app/node_modules/jsdom/lib/api.js:7:27),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.710839277Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Utils.js:7:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:42.711009250Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Manager.js:5:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:45.304672785Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/index.js:5:22),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:45.304681554Z
    at Module.load (node:internal/modules/cjs/loader:1203:32),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293182163Z
> titanbot-custom@2.0.0 start,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293214670Z
> node src/app.js,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293222904Z
,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293229550Z
[21:18:47] [[31merror[39m]: TypeError: Cannot cancel a stream that already has a reader,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293236110Z
    at ReadableStream.cancel (/app/node_modules/web-streams-polyfill/dist/polyfill.js:4098:44),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293242830Z
    at Module._load (node:internal/modules/cjs/loader:1019:12),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293260719Z
[21:18:47] [[31merror[39m]: Error [ERR_REQUIRE_ESM]: require() of ES Module /app/node_modules/@exodus/bytes/encoding-lite.js from /app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js not supported.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293272526Z
    at /app/node_modules/axios/dist/node/axios.cjs:3901:10,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293301114Z
    at test (/app/node_modules/axios/dist/node/axios.cjs:3868:14),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293309023Z
Instead change the require of encoding-lite.js in /app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js to a dynamic import() which is available in all CommonJS modules.,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293315846Z
    at factory (/app/node_modules/axios/dist/node/axios.cjs:3890:84),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293317163Z
    at getFetch (/app/node_modules/axios/dist/node/axios.cjs:4058:68),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293324657Z
    at Object.<anonymous> (/app/node_modules/axios/dist/node/axios.cjs:4063:1),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293331853Z
    at Module._compile (node:internal/modules/cjs/loader:1364:14),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293337773Z
npm warn config production Use `--omit=dev` instead.,error,"{""level"":""error""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293345032Z
    at Module._extensions..js (node:internal/modules/cjs/loader:1422:10),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293346147Z
,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:47.293353950Z
    at Object.<anonymous> (/app/node_modules/html-encoding-sniffer/lib/html-encoding-sniffer.js:2:41),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:49.091269503Z
    at Object.<anonymous> (/app/node_modules/jsdom/lib/api.js:7:27),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:49.091275822Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Utils.js:7:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:49.091283316Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/structures/Manager.js:5:17),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:49.091289995Z
    at Object.<anonymous> (/app/node_modules/magmastream/dist/index.js:5:22),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:49.091296496Z
npm warn config production Use `--omit=dev` instead.,error,"{""level"":""error""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:52.478094141Z
,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:52.478110228Z
> titanbot-custom@2.0.0 start,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:52.478115628Z
> node src/app.js,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:52.478121744Z
,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:52.478127248Z
[21:18:52] [[31merror[39m]: TypeError: Cannot cancel a stream that already has a reader,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:54.265566587Z
    at ReadableStream.cancel (/app/node_modules/web-streams-polyfill/dist/polyfill.js:4098:44),info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:54.265573706Z
    at /app/node_modules/axios/dist/node/axios.cjs:3901:10,info,"{""level"":""info""}","{""project"":""0d8709c0-b92e-4db4-8560-6f1065800aff"",""environment"":""0e56d669-c9ef-48cc-8de4-cd4d3b2524b6"",""service"":""8a963aa4-2973-4b86-82e4-c9e59ac771fe"",""deployment"":""cb4c1cd7-b6b6-4b49-a752-f383d1c9a989"",""replica"":""911676ce-0dfb-4571-a2f8-e30a63fff87c""}",2026-04-12T21:18:54.265580805Z
